MES-MDF,MES-MDF,10.100.101.88,172.17.16.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N06B:CYU3309N006:,
MHS-IDF-A,MHS-IDF-A,10.100.101.113,172.17.96.4,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3807P0XJ:DUI3820P0N3:,
MHS-IDF-B,MHS-IDF-B,10.100.101.114,172.17.96.5,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3807P0WC:DUI3820P0MY:,
MHS-IDF-C,MHS-IDF-C,10.100.101.115,172.17.96.6,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3807P0WB:DUI3811P0X7:,
MHS-IDF-D,MHS-IDF-D,10.100.101.116,172.17.96.7,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3806P010:,
MHS-IDF-E,MHS-IDF-E,10.100.101.117,172.17.96.8,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3806P01V:,
MHS-IDF-F,MHS-IDF-F,10.100.101.118,172.17.96.9,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3807P0XM:,
MHS-IDF-G,MHS-IDF-G,10.100.101.119,172.17.96.18,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3806P00A:,
MHS-IDF-H,MHS-IDF-H,10.100.101.120,172.17.96.19,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3807P0Y4:,
MHS-IDF-I,MHS-IDF-I,10.100.101.121,172.17.96.20,Brocade,1,ICX7250-24P POE 24-port Management Module,SPR08090k,DUI3820P0N4:,
MHS-IDF-J,MHS-IDF-J,10.100.101.122,172.17.96.21,Brocade,1,ICX7250-24P POE 24-port Management Module,SPR08090k,DUI3820P0N5:,
MHS-IDF-K,MHS-IDF-K,10.100.101.172,172.17.96.22,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N11Z:,
MHS-IDF-Press,MHS-IDF-Press,10.100.101.173,172.17.96.23,Brocade,1,ICX7250-24P POE 24-port Management Module,SPR08090g,DUI3809Q0X2:,
MHS-MDF,MHS-MDF,10.100.101.8,172.17.96.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N0A2:CYU3309N047:,
NFES-IDF-A,NFES-IDF-A,10.100.101.30,172.16.4.4,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P10V:DUI3832P07J:,
NFES-IDF-B,NFES-IDF-B,10.100.101.31,172.16.4.5,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N035:,
NFES-MDF,NFES-MDF,10.100.101.29,172.16.4.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N04X:CYU3309N03N:,
OGES-IDF-A,OGES-IDF-A,10.100.101.69,172.16.38.4,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2VC:DUK3822R045:DUI3811P0X8:,
OGES-IDF-B,OGES-IDF-B,10.100.101.70,172.16.38.5,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3822R03L:DUI3820P0MK:DUI3820P0GM:,
OGES-IDF-C,OGES-IDF-C,10.100.101.71,172.16.38.6,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3802P2VF:DUK3822R049:DUK3802P02W:,
OGES-MDF,OGES-MDF,10.100.101.68,172.16.38.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N02M:CYU3310N01P:,
OGES-MDF-Intercom,OGES-MDF-Intercom,10.100.101.167,172.16.38.7,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3822R041:,
PES-IDF-A,PES-IDF-A,10.100.101.78,172.16.48.4,Brocade,2,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P13F:DUK3849N020:,
PES-IDF-B,PES-IDF-B,10.100.101.79,172.16.48.5,Brocade,4,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N0ZV:DUK3849N22Y:DUK3849N01R:DUI3811P0VM:,
PES-MDF,PES-MDF,10.100.101.77,172.16.48.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N0AF:CYR3343N025:,
PES-MDF-Intercom,PES-MDF-Intercom,10.100.101.150,172.16.48.6,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N03Y:,
PTCE-IDF-A,PTCE-IDF-A,10.100.101.44,172.16.14.4,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3807P0XN:,
PTCE-IDF-B,PTCE-IDF-B,10.100.101.168,172.16.14.5,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3803P003:,
PTCE-MDF,PTCE-MDF,10.100.101.43,172.16.14.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N08N:CYR3352M06Z:,
Peach-WAN-Router,Peach-WAN-Router,168.8.0.102,168.8.0.102,ISP,None,None,None,None,
RSMS-IDF-A,RSMS-IDF-A,10.100.101.73,172.17.176.4,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N02P:DUK3849N092:DUI3811P0VK:,
RSMS-IDF-ADMIN,RSMS-IDF-ADMIN,10.100.101.76,172.17.176.7,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N01V:DUK3807P0MX:DUK3849N01S:,
RSMS-IDF-B,RSMS-IDF-B,10.100.101.74,172.17.176.5,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N04S:DUK3849N03L:DUI3811P0ZD:,
RSMS-IDF-C,RSMS-IDF-C,10.100.101.75,172.17.176.6,Brocade,3,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3849N023:DUK3849N08Z:DUI3811P0VR:,
RSMS-MDF,RSMS-MDF,10.100.101.72,172.17.176.3,Brocade,2,ICX7450-48P POE 48-port Management Module,SPR08090k,CYR3343N09L:CYU3309N00X:,
RSMS-MDF-Intercom,RSMS-MDF-Intercom,10.100.101.148,172.17.176.8,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3807P0JC:,
SCHS-IDF-A,SCHS-IDF-A,10.100.101.127,172.17.128.3,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3812P12Y:,
SCHS-IDF-A-Intercom,SCHS-IDF-A-Intercom,10.100.101.174,172.17.128.14,Brocade,1,ICX6450-48p POE 48-port Management Module,ICX64R08010m,BZT0424K0AE:,
SCHS-IDF-B,SCHS-IDF-B,10.100.101.128,172.17.128.4,Brocade,1,ICX7250-48P POE 48-port Management Module,SPR08090k,DUK3846M078:,
